zfa_id,name,tier,tier_prefloor,usefulness_score,cell_slim,has_cl,cell_identity,ic,credited_genes,direct_genes,n_children,n_is_a_parents,n_part_of_parents,is_leaf,obsolete,in_stoplist,admin_container,structural_container,pure_grouper,curated,on_discernible_step,flags
ZFA:0001452,zone of polarizing activity pelvic fin bud,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001456,pectoral fin endoskeletal disc,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0001459,pelvic fin cartilage,T4,T4,1.0,0,0,0,0.0,0,0,2,1,1,0,0,0,0,0,0,0,0,
ZFA:0001480,dorsal anterior lateral line nerve,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001481,ventral anterior lateral line nerve,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001482,middle lateral line nerve,T4,T4,1.0,0,0,0,0.0,0,0,0,1,2,1,0,0,0,0,0,0,0,
ZFA:0001492,simple organ,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0001493,atypical epithelium,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0001494,multilaminar epithelium,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0001497,simple cuboidal epithelium,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0001503,lamina orbitonasalis,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001506,tectum synoticum,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001508,trabecula communis,T4,T4,1.0,0,0,0,0.0,0,0,0,1,3,1,0,0,0,0,0,0,0,
ZFA:0001509,sclerotic cartilage,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0001511,interhyal cartilage,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001515,taenia marginalis posterior,T4,T4,1.0,0,0,0,0.0,0,0,0,1,2,1,0,0,0,0,0,0,0,
ZFA:0001523,hypobranchial 4 cartilage,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001524,hypobranchial 1 cartilage,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001525,hypobranchial 2 cartilage,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001526,hypobranchial 3 cartilage,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001528,epibranchial 1 cartilage,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001529,epibranchial 3 cartilage,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001530,epibranchial 2 cartilage,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001531,epibranchial 4 cartilage,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001533,pharyngobranchial cartilage,T4,T4,1.0,0,0,0,0.0,0,0,3,1,0,0,0,0,0,0,0,0,0,
ZFA:0001534,pharyngobranchial 3 cartilage,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001535,median fin cartilage,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0001536,pharyngobranchial 2 cartilage,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001537,mesocoracoid cartilage,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0001538,pelvic radial cartilage,T4,T4,1.0,0,0,0,0.0,0,0,3,1,0,0,0,0,0,0,0,0,0,
ZFA:0001539,basipterygium cartilage,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0001540,pelvic radial 3 cartilage,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0001541,pelvic radial 2 cartilage,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0001542,pelvic radial 1 cartilage,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0001571,postovulatory follicle,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0001575,parasympathetic nervous system,T4,T4,1.0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,
ZFA:0001577,premaxilla ascending process,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001578,anterior dorsomedial process of autopalatine,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001579,ural vertebra 2,T4,T4,1.0,0,0,0,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,
ZFA:0001581,ural centrum 2,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001583,preural centrum 1+ ural centrum 1,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001584,caudal fin procurrent ray,T4,T4,1.0,0,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,
ZFA:0001588,pectoral fin distal radial,T4,T4,1.0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,
ZFA:0001589,propterygium,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0001592,claustrum bone,T4,T4,1.0,0,0,0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0,
ZFA:0001593,quadrate ventral process,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001594,preopercle horizontal limb,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001595,preopercle vertical limb,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001597,exoccipital posteroventral region,T4,T4,1.0,0,0,0,0.0,0,0,0,1,2,1,0,0,0,0,0,0,0,
ZFA:0001598,basioccipital posterodorsal region,T4,T4,1.0,0,0,0,0.0,0,0,0,1,2,1,0,0,0,0,0,0,0,
ZFA:0001599,os suspensorium medial flange,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001600,neural spine 4,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0001601,manubrium,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001602,intercalarium ascending process,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001603,intercalarium articulating process,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001604,caudal fin upper lobe,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001626,cerebral spinal fluid,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0001627,lagenar capsule,T4,T4,1.0,0,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,
ZFA:0001630,perichondral bone,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0001636,membrane bone,T4,T4,1.0,0,0,0,0.0,0,0,5,1,0,0,0,0,0,0,0,0,0,
ZFA:0001637,bony projection,T4,T4,1.0,0,0,0,0.0,0,0,3,1,1,0,0,0,0,0,0,0,0,
ZFA:0001638,statoacoustic (VIII) nucleus,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001641,rudimentary neural arch,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001645,angular bone,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0001649,infraorbital series,T4,T4,1.0,0,0,0,0.0,0,0,5,1,0,0,0,0,0,0,0,0,0,
ZFA:0001653,pericardial muscle,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001656,pleuroperitoneal cavity,T4,T4,1.0,0,0,0,0.0,0,0,0,1,2,1,0,0,0,0,0,0,0,
ZFA:0001684,Bowman's layer,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001686,Descemet's membrane,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001695,dorsolateral motor nucleus of vagal nerve,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0001696,medial motor nucleus of vagal nerve,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0001698,rostral octaval nerve motor nucleus,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0001699,caudal octaval nerve motor nucleus,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0001700,tunica externa swim bladder,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001703,epidermal placode,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0001710,mossy fiber,T4,T4,1.0,0,0,0,0.0,0,0,0,1,2,1,0,0,0,0,0,0,0,
ZFA:0001711,climbing fiber,T4,T4,1.0,0,0,0,0.0,0,0,0,1,2,1,0,0,0,0,0,0,0,
ZFA:0001724,presumptive endocardium,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005011,pseudobranchial artery,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005012,afferent filamental artery,T4,T4,1.0,0,0,0,0.0,0,0,1,1,2,0,0,0,0,0,0,0,0,
ZFA:0005013,concurrent branch afferent branchial artery,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005014,recurrent branch afferent branchial artery,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005015,afferent lamellar arteriole,T4,T4,1.0,0,0,0,0.0,0,0,0,1,2,1,0,0,0,0,0,0,0,
ZFA:0005018,efferent filamental artery,T4,T4,1.0,0,0,0,0.0,0,0,1,1,2,0,0,0,0,0,0,0,0,
ZFA:0005019,efferent lamellar arteriole,T4,T4,1.0,0,0,0,0.0,0,0,0,1,2,1,0,0,0,0,0,0,0,
ZFA:0005021,cerebellar central artery,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005030,dorsal ciliary vein,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005033,vertebral artery,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005036,supraintestinal artery,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005038,supraintestinal vein,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005043,nevus,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005048,primitive prosencephalic artery,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005049,prosencephalic artery,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005050,palatocerebral artery,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005051,communicating vessel palatocerebral artery,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005052,anterior mesencephalic central artery,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005055,median palatocerebral vein,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005056,palatocerebral vein,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005066,bulbus arteriosus outer layer,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005067,bulbus arteriosus middle layer,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005068,bulbus arteriosus inner layer,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005070,atrioventricular node,T4,T4,1.0,0,0,0,0.0,0,0,0,1,2,1,0,0,0,0,0,0,0,
ZFA:0005074,central cardiac conduction system,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005075,peripheral cardiac conduction system,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005078,middle mesencephalic central artery,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005079,posterior mesencephalic central artery,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005082,dorsal branch nasal ciliary artery,T4,T4,1.0,0,0,0,0.0,0,0,0,2,1,1,0,0,0,0,0,0,0,
ZFA:0005083,ventral branch nasal ciliary artery,T4,T4,1.0,0,0,0,0.0,0,0,0,2,1,1,0,0,0,0,0,0,0,
ZFA:0005085,nasal artery,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005089,swim bladder artery,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005093,nasal vein,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005094,optic choroid vascular plexus,T4,T4,1.0,0,0,0,0.0,0,0,0,2,1,1,0,0,0,0,0,0,0,
ZFA:0005097,caudal fin vasculature,T4,T4,1.0,0,0,0,0.0,0,0,2,1,1,0,0,0,0,0,0,0,0,
ZFA:0005098,central ray artery,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005099,ray vein,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005100,intervessel commissure,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005101,interray vessel,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005103,presumptive ventral fin fold,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005104,presumptive dorsal fin fold,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005106,longitudinal lateral lymphatic vessel,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005107,pectoral lymphatic vessel,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005108,facial lymphatic vessel,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005109,jugular lymphatic vessel,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005118,middle lateral line primordium,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005119,barbel primordium,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005121,middle lateral line placode,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005129,mesentery,T4,T4,1.0,0,0,0,0.0,0,0,2,1,1,0,0,0,0,0,0,0,0,
ZFA:0005130,dorsal mesentery,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005131,parietal peritoneum,T4,T4,1.0,0,0,0,0.0,0,0,0,1,2,1,0,0,0,0,0,0,0,
ZFA:0005133,ventral mesentery,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005142,enameloid,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005143,dentine,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005148,apical epidermal cap,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005149,distal epidermal cap,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005150,basal regeneration epithelium,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005154,synovial fluid,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005155,cartilaginous joint,T4,T4,1.0,0,0,0,0.0,0,0,9,1,0,0,0,0,0,0,0,0,0,
ZFA:0005157,tela chorioidea tectal ventricle,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005158,tela chorioidea fourth ventricle,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005159,tela chorioidea third ventricle,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005160,tela chorioidea telencephalic ventricle,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005161,hepatic artery,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005164,bile ductule,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005167,hepatopancreatic ampulla,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005168,central vein,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005172,left liver lobe,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005173,right liver lobe,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005174,ventral liver lobe,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005219,choroid plexus vascular circuit,T4,T4,1.0,0,0,0,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,
ZFA:0005223,lateral larval melanophore stripe,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005225,lower lip,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005226,upper lip,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005248,trans-choroid plexus branch,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005252,lymphatic capillary,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005253,renal glomerular capsule epithelium,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005254,renal glomerular capsule,T4,T4,1.0,0,0,0,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,
ZFA:0005255,arteriole,T4,T4,1.0,0,0,0,0.0,0,0,4,1,1,0,0,0,0,0,0,0,0,
ZFA:0005259,continuous blood vessel endothelium,T4,T4,1.0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,
ZFA:0005260,fenestrated blood vessel endothelium,T4,T4,1.0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,
ZFA:0005261,sinusoidal blood vessel endothelium,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005262,caudal fin dorsal procurrent ray,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005263,caudal fin ventral procurrent ray,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005264,primordial ligament,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005265,premaxillary-maxillary ligament,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005267,erector muscle,T4,T4,1.0,0,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,
ZFA:0005270,depressor muscle,T4,T4,1.0,0,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,
ZFA:0005271,flexor muscle,T4,T4,1.0,0,0,0,0.0,0,0,4,1,0,0,0,0,0,0,0,0,0,
ZFA:0005273,intestinal mucosal muscle,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005275,arrector muscle,T4,T4,1.0,0,0,0,0.0,0,0,4,1,0,0,0,0,0,0,0,0,0,
ZFA:0005276,inclinator muscle,T4,T4,1.0,0,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,
ZFA:0005278,enteric longitudinal muscle,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005279,enteric circular muscle,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005283,renal capsular space,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005284,glomerular capillary,T4,T4,1.0,0,0,0,0.0,0,0,0,1,3,1,0,0,0,0,0,0,0,
ZFA:0005285,glomerular basement membrane,T4,T4,1.0,0,0,0,0.0,0,0,3,1,1,0,0,0,0,0,0,0,0,
ZFA:0005286,lamina densa,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005287,lamina rara interna,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005288,lamina rara externa,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005298,cranial lymph vessel,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005300,fin lymph vessel,T4,T4,1.0,0,0,0,0.0,0,0,2,1,1,0,0,0,0,0,0,0,0,
ZFA:0005302,pectoral fin lymph vessel,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005303,caudal fin lymph vessel,T4,T4,1.0,0,0,0,0.0,0,0,0,1,2,1,0,0,0,0,0,0,0,
ZFA:0005304,caudal fin blood vessel,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005305,kidney vasculature,T4,T4,1.0,0,0,0,0.0,0,0,4,1,1,0,0,0,0,0,0,0,0,
ZFA:0005306,kidney blood vessel,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005307,afferent glomerular arteriole,T4,T4,1.0,0,0,0,0.0,0,0,0,1,2,1,0,0,0,0,0,0,0,
ZFA:0005308,efferent glomerular arteriole,T4,T4,1.0,0,0,0,0.0,0,0,0,1,2,1,0,0,0,0,0,0,0,
ZFA:0005312,pronephric capsular space,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005315,venule,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005320,dorsal longitudinal lymphatic vessel,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005333,tongue,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005347,vertebra 5,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005348,vertebra 6,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005349,vertebra 7,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005350,vertebra 8,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005351,vertebra 9,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005352,vertebra 12,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005353,vertebra 10,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005354,vertebra 11,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005355,dorsal fin lepidotrichium 1,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005356,dorsal fin lepidotrichium 2,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005357,dorsal fin lepidotrichium 3,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005358,dorsal fin lepidotrichium 4,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005359,dorsal fin lepidotrichium 5,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005360,dorsal fin lepidotrichium 6,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005361,dorsal fin lepidotrichium 7,T4,T4,1.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,
ZFA:0005362,dorsal fin proximal radial 1,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
ZFA:0005363,dorsal fin proximal radial 2,T4,T4,1.0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,
